,aggregator_name,transaction_date,e_product_id,e_backup_product_id,p_product_id,p_backup_product_id,product_title,vendor_code,product_type,imprint,product_format,publisher_price,trans_type,sale_type,agg_net_price_per_unit,tnf_net_price_per_unit,trans_currency,disc_percentage,disc_code,region_of_sale,total_rental_duration,pod,misc_product_ids,net_units,revenue_value,total_sales_count,total_sales_value,total_returns_count,total_returns_value
944,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.99,SALE,Sale,47.57,47.69,USD,-0.06000000000000005,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
945,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,46.2,SALE,Sale,47.57,47.59,USD,-0.030000000000000027,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
946,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.93,SALE,Sale,47.57,47.79,USD,0.13,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
947,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,55.08,SALE,Sale,47.57,47.37,USD,0.14,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
948,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,61.33,SALE,Sale,47.57,47.84,USD,0.21999999999999997,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
949,FOLLETT,13-08-2020,9781136040429,1136040420,NA,NA,Digital Cinematography (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,70.1,SALE,Sale,47.57,47.67,USD,0.31999999999999995,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
950,FOLLETT,13-08-2020,9781136043468,1136043462,NA,NA,The Visual Story (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,53.14,RETURNS,Refund,27.27,27.1,USD,0.49,NA,US,0,NA,NA,-1,-27.27,0,0.0,1,27.27
951,FOLLETT,13-08-2020,9781136082580,1136082581,NA,NA,Critical Race Counterstories along the Chicana/Chican(ebook),TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.95,SALE,Sale,37.07,37.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,37.07,1,37.07,0,0.0
952,FOLLETT,13-08-2020,9781136113901,1136113908,NA,NA,Live Audio: The Art of Mixing a Show (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,104.0,SALE,Sale,30.77,31.2,USD,0.7,NA,US,0,NA,NA,2,61.54,2,61.54,0,0.0
953,FOLLETT,13-08-2020,9781136123580,113612358X,NA,NA,Sound FX (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,46.94,SALE,Sale,35.67,35.67,USD,0.24,NA,US,0,NA,NA,4,142.68,4,142.68,0,0.0
954,FOLLETT,13-08-2020,9781136172489,1136172483,NA,NA,Strategic Planning for Public Relations (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,76.46,SALE,Sale,59.47,59.64,USD,0.21999999999999997,NA,US,0,NA,NA,1,59.47,1,59.47,0,0.0
955,FOLLETT,13-08-2020,9781136210341,1136210342,NA,NA,The Routledge Companion to Auditing (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.95,SALE,Sale,42.67,42.66,USD,0.30000000000000004,NA,US,0,NA,NA,1,42.67,1,42.67,0,0.0
956,FOLLETT,13-08-2020,9781136218699,1136218696,NA,NA,Instructional Strategies for Middle and High Schoo(ebook)2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.95,SALE,Sale,46.17,46.16,USD,0.30000000000000004,NA,US,0,NA,NA,1,46.17,1,46.17,0,0.0
957,FOLLETT,13-08-2020,9781136219689,1136219684,NA,NA,Introduccion a la linguistica hispanica actual (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
958,FOLLETT,13-08-2020,9781136271519,1136271511,NA,NA,Progressive Community Organizing (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,75.0,RETURNS,Refund,56.67,57.0,USD,0.24,NA,US,0,NA,NA,-2,-113.34,0,0.0,2,113.34
959,FOLLETT,13-08-2020,9781136271519,1136271511,NA,NA,Progressive Community Organizing (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,75.0,SALE,Sale,56.67,57.0,USD,0.24,NA,US,0,NA,NA,3,170.01,3,170.01,0,0.0
960,FOLLETT,13-08-2020,9781136279676,1136279679,NA,NA,School Counseling and the Student Athlete (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,45.85,SALE,Sale,35.67,35.76,USD,0.21999999999999997,NA,US,0,NA,NA,4,142.68,4,142.68,0,0.0
961,FOLLETT,13-08-2020,9781136394027,1136394028,NA,NA,International Hospitality Management (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,65.95,SALE,Sale,46.17,46.16,USD,0.30000000000000004,NA,US,0,NA,NA,1,46.17,1,46.17,0,0.0
962,FOLLETT,13-08-2020,9781136436376,1136436375,NA,NA,Qualitative Research in Sport Management (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,58.95,SALE,Sale,41.27,41.26,USD,0.30000000000000004,NA,US,0,NA,NA,1,41.27,1,41.27,0,0.0
963,FOLLETT,13-08-2020,9781136456282,1136456287,NA,NA,Sports Fundraising (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,40.45,SALE,Sale,31.47,31.55,USD,0.21999999999999997,NA,US,0,NA,NA,9,283.23,9,283.23,0,0.0
964,FOLLETT,13-08-2020,9781136622397,113662239X,NA,NA,Understanding Political Science Research Methods (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.95,SALE,Sale,51.07,51.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,51.07,1,51.07,0,0.0
965,FOLLETT,13-08-2020,9781136773471,1136773479,NA,NA,The Black Power Movement (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,37.95,SALE,Sale,26.57,26.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,26.57,1,26.57,0,0.0
966,FOLLETT,13-08-2020,9781136854484,1136854487,NA,NA,Play Therapy (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
967,FOLLETT,13-08-2020,9781136981500,1136981500,NA,NA,Young Adult Literature and Adolescent Identity Acr(ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.0,SALE,Sale,35.67,35.7,USD,0.30000000000000004,NA,US,0,NA,NA,1,35.67,1,35.67,0,0.0
968,FOLLETT,13-08-2020,9781315312729,1315312727,NA,NA,Measurement and Evaluation in Physical Education a(ebook)8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.35,SALE,Sale,77.0,76.97,USD,0.030000000000000027,NA,US,0,NA,NA,1,77.0,1,77.0,0,0.0
969,FOLLETT,13-08-2020,9781315314358,1315314355,NA,NA,Criminal Justice Internships (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,167.7,RETURNS,Refund,39.87,40.25,USD,0.76,NA,US,0,NA,NA,-1,-39.87,0,0.0,1,39.87
970,FOLLETT,13-08-2020,9781315314358,1315314355,NA,NA,Criminal Justice Internships (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,175.13,SALE,Sale,39.87,40.28,USD,0.77,NA,US,0,NA,NA,1,39.87,1,39.87,0,0.0
971,FOLLETT,13-08-2020,9781315392240,1315392240,NA,NA,Issues in Latino Education (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.95,SALE,Sale,37.07,37.06,USD,0.30000000000000004,NA,US,0,NA,NA,2,74.14,2,74.14,0,0.0
972,FOLLETT,13-08-2020,9781315404127,1315404125,NA,NA,The History and Theory of Rhetoric (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,94.5,SALE,Sale,73.5,73.71,USD,0.21999999999999997,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
973,FOLLETT,13-08-2020,9781315448350,1315448351,NA,NA,Communication Law (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,44.1,SALE,Sale,80.5,80.7,USD,-0.8300000000000001,NA,US,0,NA,NA,1,80.5,1,80.5,0,0.0
974,FOLLETT,13-08-2020,9781315448350,1315448351,NA,NA,Communication Law (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,48.12,SALE,Sale,80.5,80.36,USD,-0.6699999999999999,NA,US,0,NA,NA,1,80.5,1,80.5,0,0.0
975,FOLLETT,13-08-2020,9781315448350,1315448351,NA,NA,Communication Law (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,48.35,SALE,Sale,80.5,80.26,USD,-0.6599999999999999,NA,US,0,NA,NA,1,80.5,1,80.5,0,0.0
976,FOLLETT,13-08-2020,9781315450278,1315450275,NA,NA,Learning & Behavior (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,220.0,SALE,Sale,154.0,154.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,154.0,1,154.0,0,0.0
977,FOLLETT,13-08-2020,9781315462202,1315462206,NA,NA,Broadcast News Writing; Reporting; and Producing (ebook) 7th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,38.95,SALE,Sale,45.47,45.57,USD,-0.16999999999999993,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
978,FOLLETT,13-08-2020,9781315506920,1315506920,NA,NA,Communicating (ebook) 12th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,180.0,SALE,Sale,126.0,126.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,126.0,1,126.0,0,0.0
979,FOLLETT,13-08-2020,9781315507569,1315507560,NA,NA,Many Peoples; Many Faiths (ebook) 10th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,150.0,SALE,Sale,105.0,105.0,USD,0.30000000000000004,NA,US,0,NA,NA,1,105.0,1,105.0,0,0.0
980,FOLLETT,13-08-2020,9781315510040,1315510049,NA,NA,The Basics of Bioethics (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,85.0,SALE,Sale,59.47,59.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,59.47,1,59.47,0,0.0
981,FOLLETT,13-08-2020,9781315516448,1315516446,NA,NA,Complex Cases in Student Affairs (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,47.95,RETURNS,Refund,33.57,33.56,USD,0.30000000000000004,NA,US,0,NA,NA,-2,-67.14,0,0.0,2,67.14
982,FOLLETT,13-08-2020,9781315516448,NA,NA,NA,Complex Cases in Student Affairs,TAYL,EBK,Taylor & Francis Group; LLC,NA,-0.0,RETURNS,Cancel,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,-1,0.0,0,0.0,1,0.0
983,FOLLETT,13-08-2020,9781315530567,1315530562,NA,NA,Video Production Handbook (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,34.14,SALE,Sale,44.07,44.04,USD,-0.29000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
984,FOLLETT,13-08-2020,9781315530567,1315530562,NA,NA,Video Production Handbook (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,35.34,SALE,Sale,44.07,44.18,USD,-0.25,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
985,FOLLETT,13-08-2020,9781315530567,1315530562,NA,NA,Video Production Handbook (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,37.76,SALE,Sale,44.07,44.18,USD,-0.16999999999999993,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
986,FOLLETT,13-08-2020,9781315530567,1315530562,NA,NA,Video Production Handbook (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,37.78,SALE,Sale,44.07,44.2,USD,-0.16999999999999993,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
987,FOLLETT,13-08-2020,9781315530567,1315530562,NA,NA,Video Production Handbook (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,56.71,SALE,Sale,44.07,44.23,USD,0.21999999999999997,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
988,FOLLETT,13-08-2020,9781317212874,1317212878,NA,NA,Sport Analytics (ebook),TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.0,SALE,Sale,47.57,47.6,USD,0.30000000000000004,NA,US,0,NA,NA,2,95.14,2,95.14,0,0.0
989,FOLLETT,13-08-2020,9781317214502,1317214501,NA,NA,Organizational Change for Corporate Sustainability(ebook)4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.0,SALE,Sale,43.37,43.4,USD,0.30000000000000004,NA,US,0,NA,NA,1,43.37,1,43.37,0,0.0
990,FOLLETT,13-08-2020,9781317227236,1317227239,NA,NA,Psychology of Prejudice and Discrimination (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,125.0,SALE,Sale,87.5,87.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,87.5,1,87.5,0,0.0
991,FOLLETT,13-08-2020,9781317228974,1317228979,NA,NA,Contemporary Economics (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,63.0,SALE,Sale,44.07,44.1,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
992,FOLLETT,13-08-2020,9781317244356,1317244354,NA,NA,After Effects Apprentice (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,68.0,SALE,Sale,47.57,47.6,USD,0.30000000000000004,NA,US,0,NA,NA,1,47.57,1,47.57,0,0.0
993,FOLLETT,13-08-2020,9781317272946,1317272943,NA,NA,The Rich Get Richer and the Poor Get Prison (ebook) 11th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
994,FOLLETT,13-08-2020,9781317294528,1317294521,NA,NA,Research Skills for Journalists (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,-0.0,SALE,Sale,-0.0,-0.0,USD,0.0,NA,US,0,NA,NA,1,0.0,1,0.0,0,0.0
995,FOLLETT,13-08-2020,9781317300137,1317300130,NA,NA,Stage Management (ebook) 11th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,RETURNS,Refund,36.37,36.6,USD,0.39,NA,US,0,NA,NA,-1,-36.37,0,0.0,1,36.37
996,FOLLETT,13-08-2020,9781317300137,1317300130,NA,NA,Stage Management (ebook) 11th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,SALE,Sale,36.37,36.6,USD,0.39,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
997,FOLLETT,13-08-2020,9781317312840,1317312848,NA,NA,Deculturalization and the Struggle for Equality (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.95,SALE,Sale,45.47,45.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,45.47,1,45.47,0,0.0
998,FOLLETT,13-08-2020,9781317328407,131732840X,NA,NA,Understanding Sport Management (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,56.65,SALE,Sale,44.07,44.19,USD,0.21999999999999997,NA,US,0,NA,NA,2,88.14,2,88.14,0,0.0
999,FOLLETT,13-08-2020,9781317328407,131732840X,NA,NA,Understanding Sport Management (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,56.66,SALE,Sale,44.07,44.19,USD,0.21999999999999997,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1000,FOLLETT,13-08-2020,9781317328407,131732840X,NA,NA,Understanding Sport Management (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,SALE,Sale,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1001,FOLLETT,13-08-2020,9781317329961,1317329961,NA,NA,The Art of Short Form Content (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,59.96,RETURNS,Refund,30.77,30.58,USD,0.49,NA,US,0,NA,NA,-1,-30.77,0,0.0,1,30.77
1002,FOLLETT,13-08-2020,9781317343196,1317343190,NA,NA,Theories of Human Development (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,265.79,SALE,Sale,91.0,90.37,USD,0.6599999999999999,NA,US,0,NA,NA,1,91.0,1,91.0,0,0.0
1003,FOLLETT,13-08-2020,9781317343585,1317343581,NA,NA,The African Experience (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,87.25,SALE,Sale,67.87,68.06,USD,0.21999999999999997,NA,US,0,NA,NA,1,67.87,1,67.87,0,0.0
1004,FOLLETT,13-08-2020,9781317350804,1317350804,NA,NA,Psychology and Work Today (ebook) 10th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,79.35,SALE,Sale,154.0,153.94,USD,-0.94,NA,US,0,NA,NA,1,154.0,1,154.0,0,0.0
1005,FOLLETT,13-08-2020,9781317351351,1317351355,NA,NA,Abnormal Child and Adolescent Psychology (ebook) 8th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,57.95,SALE,Sale,40.57,40.56,USD,0.30000000000000004,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1006,FOLLETT,13-08-2020,9781317356660,1317356667,NA,NA,Modern Recording Techniques (ebook) 9th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,104.0,SALE,Sale,41.97,41.6,USD,0.6,NA,US,0,NA,NA,18,755.4600000000003,18,755.4600000000003,0,0.0
1007,FOLLETT,13-08-2020,9781317359265,1317359267,NA,NA,Cinematography: Theory and Practice (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,95.44,RETURNS,Refund,48.97,48.67,USD,0.49,NA,US,0,NA,NA,-1,-48.97,0,0.0,1,48.97
1008,FOLLETT,13-08-2020,9781317359999,1317359992,NA,NA,Sales Force Management (ebook) 12th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,105.0,SALE,Sale,73.5,73.5,USD,0.30000000000000004,NA,US,0,NA,NA,1,73.5,1,73.5,0,0.0
1009,FOLLETT,13-08-2020,9781317396987,1317396987,NA,NA,Avid Editing (ebook) 6th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,54.95,SALE,Sale,38.47,38.46,USD,0.30000000000000004,NA,US,0,NA,NA,1,38.47,1,38.47,0,0.0
1010,FOLLETT,13-08-2020,9781317410409,1317410408,NA,NA,Crisis Communications (ebook) 5th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,83.95,SALE,Sale,58.77,58.76,USD,0.30000000000000004,NA,US,0,NA,NA,1,58.77,1,58.77,0,0.0
1011,FOLLETT,13-08-2020,9781317428183,1317428188,NA,NA,Cultural Anthropology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.15,RETURNS,Refund,65.07,65.19,USD,-0.25,NA,US,0,NA,NA,-3,-195.20999999999998,0,0.0,3,195.20999999999998
1012,FOLLETT,13-08-2020,9781317428183,1317428188,NA,NA,Cultural Anthropology (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,52.15,SALE,Sale,65.07,65.19,USD,-0.25,NA,US,0,NA,NA,1,65.07,1,65.07,0,0.0
1013,FOLLETT,13-08-2020,9781317434368,1317434366,NA,NA,World Music: A Global Journey (ebook) 4th,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,89.95,SALE,Sale,62.97,62.96,USD,0.30000000000000004,NA,US,0,NA,NA,3,188.91,3,188.91,0,0.0
1014,FOLLETT,13-08-2020,9781317443421,131744342X,NA,NA,Stress Management and Prevention (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,84.0,SALE,Sale,58.77,58.8,USD,0.30000000000000004,NA,US,0,NA,NA,2,117.54,2,117.54,0,0.0
1015,FOLLETT,13-08-2020,9781317448631,1317448634,NA,NA,Electronic Media (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,60.0,SALE,Sale,44.07,43.8,USD,0.27,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1016,FOLLETT,13-08-2020,9781317448631,1317448634,NA,NA,Electronic Media (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,62.95,SALE,Sale,44.07,44.06,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.07,1,44.07,0,0.0
1017,FOLLETT,13-08-2020,9781317460947,1317460944,NA,NA,Research Methods for Public Administrators (ebook) 3rd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,64.0,SALE,Sale,44.77,44.8,USD,0.30000000000000004,NA,US,0,NA,NA,1,44.77,1,44.77,0,0.0
1018,FOLLETT,13-08-2020,9781317460978,1317460979,NA,NA,Research Methods for Political Science (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,72.0,SALE,Sale,39.17,38.88,USD,0.45999999999999996,NA,US,0,NA,NA,1,39.17,1,39.17,0,0.0
1019,FOLLETT,13-08-2020,9781317472964,1317472969,NA,NA,Diversity and Public Administration (ebook) 2nd,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,37.74,RETURNS,Refund,42.67,42.65,USD,-0.1299999999999999,NA,US,0,NA,NA,-1,-42.67,0,0.0,1,42.67
1020,FOLLETT,13-08-2020,9781317491743,1317491742,NA,NA,Global Ethics (ebook) 1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,51.95,SALE,Sale,36.37,36.36,USD,0.30000000000000004,NA,US,0,NA,NA,1,36.37,1,36.37,0,0.0
1021,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,21.69,SALE,Sale,40.57,40.56,USD,-0.8700000000000001,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1022,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,24.28,SALE,Sale,40.57,40.55,USD,-0.6699999999999999,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1023,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,24.85,SALE,Sale,40.57,40.51,USD,-0.6299999999999999,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1024,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,25.37,SALE,Sale,40.57,40.59,USD,-0.6000000000000001,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1025,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,26.42,SALE,Sale,40.57,40.69,USD,-0.54,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1026,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,26.84,SALE,Sale,40.57,40.53,USD,-0.51,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1027,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,26.88,SALE,Sale,40.57,40.59,USD,-0.51,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1028,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,27.8,SALE,Sale,40.57,40.59,USD,-0.45999999999999996,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1029,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,27.89,SALE,Sale,40.57,40.44,USD,-0.44999999999999996,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1030,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,29.64,SALE,Sale,40.57,40.61,USD,-0.3700000000000001,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1031,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,30.35,SALE,Sale,40.57,40.67,USD,-0.3400000000000001,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1032,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,30.36,SALE,Sale,40.57,40.68,USD,-0.3400000000000001,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
1033,FOLLETT,13-08-2020,9781317517962,1317517962,NA,NA,Multimedia Storytelling for Digital Communicators (ebook)1st,TAYL,EBK,TAYLOR &FRANCIS/ROUTLEDGE,NA,30.62,SALE,Sale,40.57,40.42,USD,-0.32000000000000006,NA,US,0,NA,NA,1,40.57,1,40.57,0,0.0
